date,title,trail_text,source,section,url,query,sentiment_text,news_finbert_positive_prob,news_finbert_negative_prob,news_finbert_neutral_prob,news_finbert_score,news_sentiment_label
2024-01-17,PM stands by response to naval incident – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/jan/17/news-live-melbourne-the-most-expensive-city-for-public-education-new-cyclone-approaches-australia,"""Commonwealth Bank""",PM stands by response to naval incident – as it happened This blog is now closed.,0.019630812,0.19864646,0.7817227,-0.17901564,neutral
2024-01-31,Australia’s inflation rate retreats to two-year low fanning hopes next RBA move will be a rate cut,"CPI came in at 4.1% in the December quarter, easing from the September quarter pace of 5.4%",The Guardian,Business,https://www.theguardian.com/business/2024/jan/31/australia-consumer-price-index-falls-inflation-rate-rba-interest-rates-announcement-quarter-four,"""Commonwealth Bank""","Australia’s inflation rate retreats to two-year low fanning hopes next RBA move will be a rate cut CPI came in at 4.1% in the December quarter, easing from the September quarter pace of 5.4%",0.5845534,0.3975819,0.017864658,0.18697152,positive
2024-02-06,"Taylor Swift fans being targeted by ticket scammers disguised as social media ‘friends’, Victoria police warn","Victorian fans have already lost more than $260,000 to ticket scammers in relation to the 2024 Eras tour of Australia before the Melbourne concert",The Guardian,Music,https://www.theguardian.com/music/2024/feb/07/taylor-swift-ticket-scams-melbourne-concert-fans-friends-tickets-eras-tour-australia-2024,"""Commonwealth Bank""","Taylor Swift fans being targeted by ticket scammers disguised as social media ‘friends’, Victoria police warn Victorian fans have already lost more than $260,000 to ticket scammers in relation to the 2024 Eras tour of Australia before the Melbourne concert",0.010479983,0.95464534,0.034874626,-0.94416535,negative
2024-02-07,Afternoon Update: Australians overcharged across industries; right to disconnect from work laws a near certainty; and what’s in household dust?,"An inquiry into price gouging has found a lack of competition in key markets, including banks and supermarkets, is driving inflation",The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/07/afternoon-update-australians-overcharged-across-industries-right-to-disconnect-from-work-laws-a-near-certainty-and-whats-in-household-dust,"""Commonwealth Bank""","Afternoon Update: Australians overcharged across industries; right to disconnect from work laws a near certainty; and what’s in household dust? An inquiry into price gouging has found a lack of competition in key markets, including banks and supermarkets, is driving inflation",0.018587193,0.93717283,0.044239953,-0.91858566,negative
2024-02-07,"The RBA says it’s still worried about inflation, but few believe this will mean higher interest rates ","Instead of claiming demand factors are the main reason for inflation, the spotlight should be on companies’ pricing decisions",The Guardian,Business,https://www.theguardian.com/business/grogonomics/2024/feb/08/rba-company-profits-inflation-interest-rates-rises-reserve-bank-australia,"""Commonwealth Bank""","The RBA says it’s still worried about inflation, but few believe this will mean higher interest rates  Instead of claiming demand factors are the main reason for inflation, the spotlight should be on companies’ pricing decisions",0.15023634,0.068977416,0.7807862,0.08125892,neutral
2024-02-14,Commonwealth Bank posts $5bn half-yearly cash profit after ‘deliberate’ shrinking of home loan book,"Latest financial results show bank now targeting savers over mortgage holders, amid concerns over weakening competition among major lenders",The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/14/commonwealth-bank-half-yearly-earnings-results-profit-home-loans-share-price,"""Commonwealth Bank""","Commonwealth Bank posts $5bn half-yearly cash profit after ‘deliberate’ shrinking of home loan book Latest financial results show bank now targeting savers over mortgage holders, amid concerns over weakening competition among major lenders",0.378433,0.6027313,0.01883572,-0.2242983,negative
2024-02-14,Afternoon Update: farmer killed in Victorian storms; CBA posts $5bn profit; and Indonesia goes to the polls,The 50-year-old Darlimurla man was killed following major storms that battered the state,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/14/afternoon-update-farmer-killed-in-victorian-storms-cba-posts-5bn-profit-and-indonesia-goes-to-the-polls,"""Commonwealth Bank""",Afternoon Update: farmer killed in Victorian storms; CBA posts $5bn profit; and Indonesia goes to the polls The 50-year-old Darlimurla man was killed following major storms that battered the state,0.028802646,0.8869003,0.08429708,-0.8580977,negative
2024-02-14,Queensland introduces carbon target bill; Tasmanian premier calls election – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/feb/14/australia-politics-live-food-banks-ai-tasmania-election-aged-care-treaty-question-time-anthony-albanese-peter-dutton-labor-coalition-greens,"""Commonwealth Bank""",Queensland introduces carbon target bill; Tasmanian premier calls election – as it happened This blog is now closed,0.03509451,0.15606456,0.808841,-0.12097004,neutral
2024-02-15,"Australia’s economy likely to slow until stage-three tax cuts, lower interest rates and easing inflation kick in, CBA says","Spending tipped to moderate until households start getting some relief in the middle of the year, CommBank chief economist says",The Guardian,Business,https://www.theguardian.com/business/2024/feb/15/australia-economy-slow-stage-three-tax-cuts-interest-rates-inflation-rba,"""Commonwealth Bank""","Australia’s economy likely to slow until stage-three tax cuts, lower interest rates and easing inflation kick in, CBA says Spending tipped to moderate until households start getting some relief in the middle of the year, CommBank chief economist says",0.028300276,0.90383244,0.06786727,-0.87553215,negative
2024-02-18,Hold the beer: how university O-Week swapped parties and pranks for picnics and friendship bracelets ,Traditionally orientation week went hand in hand with boozing. These days the activities are more inclusive and welcoming,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/19/university-o-weeks-orientation-week-usyd-anu-monash,"""Commonwealth Bank""",Hold the beer: how university O-Week swapped parties and pranks for picnics and friendship bracelets  Traditionally orientation week went hand in hand with boozing. These days the activities are more inclusive and welcoming,0.044424456,0.055488843,0.9000867,-0.011064388,neutral
2024-02-21,Light-touch competition policy hasn’t helped Australian mortgage holders. It’s time to get tough,Acquisitions such as ANZ’s of Suncorp should be presumed to be anticompetitive until proven otherwise,The Guardian,Opinion,https://www.theguardian.com/commentisfree/2024/feb/22/anz-suncorp-merger-accc-professor-allan-fels,"""Commonwealth Bank""",Light-touch competition policy hasn’t helped Australian mortgage holders. It’s time to get tough Acquisitions such as ANZ’s of Suncorp should be presumed to be anticompetitive until proven otherwise,0.08747618,0.4326178,0.47990593,-0.34514165,neutral
2024-02-22,Former governors and treasurers advise against removing government’s power to overrule RBA,Critics of treasurer Jim Chalmers’ proposed reforms say the Reserve Bank is independent enough,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/22/former-governors-and-treasurers-advise-against-removing-governments-power-to-overrule-rba,"""Commonwealth Bank""",Former governors and treasurers advise against removing government’s power to overrule RBA Critics of treasurer Jim Chalmers’ proposed reforms say the Reserve Bank is independent enough,0.08640566,0.26029974,0.6532946,-0.17389408,neutral
2024-02-22,Fire situation ‘will get worse before it gets better’ – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/feb/22/australia-news-live-extreme-fire-warnings-taekwondo-instructor-charged-anthony-albanese-peter-dutton-labor-coalition-taylor-swift,"""Commonwealth Bank""",Fire situation ‘will get worse before it gets better’ – as it happened This blog is now closed.,0.016433146,0.5989477,0.38461915,-0.5825146,negative
2024-02-26,"Morning Mail: big gender pay gaps revealed, Coalition pulls ahead in poll, police told to sit out Mardi Gras",Landmark data paints stark picture of gulf at leading companies; Anthony Albanese sees trustworthiness fall in latest voter survey,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/27/morning-mail-big-gender-pay-gaps-revealed-coalition-pulls-ahead-in-poll-police-told-to-sit-out-mardi-gras,"""Commonwealth Bank""","Morning Mail: big gender pay gaps revealed, Coalition pulls ahead in poll, police told to sit out Mardi Gras Landmark data paints stark picture of gulf at leading companies; Anthony Albanese sees trustworthiness fall in latest voter survey",0.01721022,0.9678255,0.014964362,-0.9506152,negative
2024-02-27,Lidia Thorpe backs Mardi Gras over NSW police decision – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/feb/27/australia-politics-live-scott-morrison-valedictory-speech-anthony-albanese-polls-dunkley-byelection-peter-dutton-question-time,"""Commonwealth Bank""",Lidia Thorpe backs Mardi Gras over NSW police decision – as it happened This blog is now closed.,0.026164819,0.6540476,0.3197875,-0.6278828,negative
2024-02-28,Flight Centre records strong half-year financial result as customers ‘revenge travel’,Travel agency’s revenue from leisure arm now exceeding pre-pandemic levels as head predicts ‘watershed’ year after four years of disruptions,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/feb/28/flight-centre-half-yearly-financial-results-profits-earnings-share-price,"""Commonwealth Bank""",Flight Centre records strong half-year financial result as customers ‘revenge travel’ Travel agency’s revenue from leisure arm now exceeding pre-pandemic levels as head predicts ‘watershed’ year after four years of disruptions,0.94278747,0.030601913,0.026610576,0.91218555,positive
2024-02-28,Deal allows police to march in parade – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/feb/28/australia-politics-live-anthony-albanese-peter-dutton-question-time-byelection-dunkley-health-insurance-premiums-cost-of-living-interest-rates,"""Commonwealth Bank""",Deal allows police to march in parade – as it happened This blog is now closed.,0.027342359,0.074339725,0.89831793,-0.04699737,neutral
2024-03-06,"Morning Mail: what Sam Kerr allegedly said to police, tobacco giant’s $55,000 donation, Nikki Haley quits race",Matildas captain allegedly called British officer a ‘stupid white bastard’ in taxi row; first donation by BAT for 13 years came amid vaping crackdown,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/mar/07/morning-mail-what-sam-kerr-allegedly-said-to-police-tobacoo-giants-55000-donation-nikki-haley-quits-ntwnfb,"""Commonwealth Bank""","Morning Mail: what Sam Kerr allegedly said to police, tobacco giant’s $55,000 donation, Nikki Haley quits race Matildas captain allegedly called British officer a ‘stupid white bastard’ in taxi row; first donation by BAT for 13 years came amid vaping crackdown",0.050304525,0.52150416,0.42819133,-0.47119963,negative
2024-03-07,Nowland family reach settlement – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/mar/07/australia-news-live-supermarkets-accc-competition-price-gouging-cost-of-living-sam-kerr-nsw-asbestos-mulch-epa,"""Commonwealth Bank""",Nowland family reach settlement – as it happened This blog is now closed.,0.023600092,0.4330902,0.5433097,-0.4094901,neutral
2024-03-11,Passengers treated after ‘technical problem’ – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/mar/11/australia-news-live-tariffs-jim-chalmers-doxxing-laws-sydney-tolls-chris-minns-unrwa-heat-heatwave,"""Commonwealth Bank""",Passengers treated after ‘technical problem’ – as it happened This blog is now closed.,0.019086529,0.5715433,0.4093702,-0.55245674,negative
2024-03-13,Collapse at regional mine – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/mar/13/australia-news-live-china-tariffs-wine-wa-floods-suv-car-parking-yarra-anthony-albanese-penny-wong-ntwnfb,"""Commonwealth Bank""",Collapse at regional mine – as it happened This blog is now closed.,0.0145820035,0.5631577,0.4222603,-0.5485757,negative
2024-03-20,Dutton claims PM ‘misrepresented’ earlier comments about Rudd’s performance as US ambassador – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/mar/20/australia-politics-live-china-foreign-minister-wang-yi-penny-wong-question-time-anthony-albanese-peter-dutton-religious-discrimination-immigration-detainees,"""Commonwealth Bank""",Dutton claims PM ‘misrepresented’ earlier comments about Rudd’s performance as US ambassador – as it happened This blog is now closed.,0.021338107,0.61103106,0.36763087,-0.58969295,negative
2024-03-21,"Migration rose by one-third last year to lift Australia’s population by a record 659,000",The net annual rise was revealed as Labor signalled moves to reduce migration arrivals,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/mar/21/migration-numbers-australia-2023-rise,"""Commonwealth Bank""","Migration rose by one-third last year to lift Australia’s population by a record 659,000 The net annual rise was revealed as Labor signalled moves to reduce migration arrivals",0.9326657,0.035116937,0.032217316,0.8975488,positive
2024-03-26,Coalition to vote against fuel efficiency standard despite not seeing bill – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/mar/26/australia-politics-live-wage-case-cost-of-living-anthony-albanese-peter-dutton-question-time-fuel-efficiency-standards-aukus-submarines,"""Commonwealth Bank""",Coalition to vote against fuel efficiency standard despite not seeing bill – as it happened This blog is now closed.,0.030994853,0.08653254,0.8824726,-0.055537686,neutral
2024-04-02,Ten lawyers tell court Lehrmann may have leaked confidential material to Spotlight program – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/apr/02/australia-news-live-storm-victoria-labor-diagnosis-autism-weather-rain-house-prices-politics-nsw-qld-aukus-albanese-flooding-easter,"""Commonwealth Bank""",Ten lawyers tell court Lehrmann may have leaked confidential material to Spotlight program – as it happened This blog is now closed.,0.01747173,0.5547294,0.42779893,-0.5372577,negative
2024-04-02,Zomi Frankcom’s family say Australian aid worker killed in Israeli airstrike was ‘doing the work she loves’,PM Anthony Albanese describes 43-year-old’s death as ‘completely unacceptable’ as tributes flow for World Central Kitchen worker online,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/apr/02/australian-aid-worker-zomi-frankcom-killed-idf-strike-gaza-world-central-kitchen,"""Commonwealth Bank""",Zomi Frankcom’s family say Australian aid worker killed in Israeli airstrike was ‘doing the work she loves’ PM Anthony Albanese describes 43-year-old’s death as ‘completely unacceptable’ as tributes flow for World Central Kitchen worker online,0.028990634,0.8593498,0.11165967,-0.83035916,negative
2024-04-02,Middle East crisis: Israel criticised for strike that killed seven aid workers in Gaza – as it happened,"World Central Kitchen volunteers killed in strike were from the UK, Australia, Poland and Palestine and included a US-Canadian citizen",The Guardian,World news,https://www.theguardian.com/world/live/2024/apr/02/middle-east-crisis-live-updates-israel-gaza-war-today-gaza-foreign-aid-workers-killed-idf-investigation,"""Commonwealth Bank""","Middle East crisis: Israel criticised for strike that killed seven aid workers in Gaza – as it happened World Central Kitchen volunteers killed in strike were from the UK, Australia, Poland and Palestine and included a US-Canadian citizen",0.010868411,0.9457979,0.043333694,-0.9349295,negative
2024-04-10,Mini me: Labor’s Julian Hill declares ‘priceless’ 75cm statue of himself gifted by constituent,Disclosures include a custom turntable from Joe Biden and a statue depicting Julian Hill on a gold armchair given by a local supporter,The Guardian,Australia news,https://www.theguardian.com/australia-news/2024/apr/11/weird-and-wonderful-world-of-politicians-gifts-julian-hill,"""Commonwealth Bank""",Mini me: Labor’s Julian Hill declares ‘priceless’ 75cm statue of himself gifted by constituent Disclosures include a custom turntable from Joe Biden and a statue depicting Julian Hill on a gold armchair given by a local supporter,0.22599187,0.013996527,0.7600117,0.21199535,neutral
2024-05-09,Greens senator applies for court case against One Nation leader to be re-opened – As it happened ,All the day’s news as it unfolded,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/may/09/penny-wong-israel-rafah-labor-gas-strategy-budget-anthony-albanese-peter-dutton-coalition,"""Commonwealth Bank""",Greens senator applies for court case against One Nation leader to be re-opened – As it happened  All the day’s news as it unfolded,0.04161418,0.58294106,0.37544483,-0.5413269,negative
2024-05-11,"‘A long, slow burn’: more Australian households on the brink as mortgage stress rises",Major banks’ $15bn half-yearly results mask an increasing debt that could leave borrowers forced to sell their homes,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/may/11/a-long-slow-burn-more-australian-households-on-the-brink-as-mortgage-stress-rises,"""Commonwealth Bank""","‘A long, slow burn’: more Australian households on the brink as mortgage stress rises Major banks’ $15bn half-yearly results mask an increasing debt that could leave borrowers forced to sell their homes",0.010695964,0.9632471,0.026056875,-0.9525511,negative
2024-05-13,Federal budget to remain in the black with forecast surplus of $9.3bn for 2023-24,Jim Chalmers signals cost-of-living relief for those ‘doing it tough’ – but some question the wisdom of adopting stimulatory measures too soon,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/may/13/australia-federal-budget-2024-preview-surplus-jim-chalmers-treasurer-cost-of-living,"""Commonwealth Bank""",Federal budget to remain in the black with forecast surplus of $9.3bn for 2023-24 Jim Chalmers signals cost-of-living relief for those ‘doing it tough’ – but some question the wisdom of adopting stimulatory measures too soon,0.18095341,0.7431935,0.07585311,-0.5622401,negative
2024-05-14,The jailing of David McBride is a dark day for democracy and press freedom in Australia,Does it really make our country a better place to imprison a whistleblower whose actions led to public interest reporting on war crimes in Afghanistan?,The Guardian,Media,https://www.theguardian.com/media/commentisfree/article/2024/may/14/the-jailing-of-david-mcbride-is-a-dark-day-for-democracy-and-press-freedom-in-australia,"""Commonwealth Bank""",The jailing of David McBride is a dark day for democracy and press freedom in Australia Does it really make our country a better place to imprison a whistleblower whose actions led to public interest reporting on war crimes in Afghanistan?,0.06908745,0.17210904,0.75880355,-0.103021584,neutral
2024-05-15,Senator breaks ranks on Gaza – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/may/15/federal-budget-2024-live-updates-reaction-australia-jim-chalmers-peter-dutton-politics-latest-news,"""Commonwealth Bank""",Senator breaks ranks on Gaza – as it happened This blog is now closed.,0.0169194,0.7215825,0.26149812,-0.7046631,negative
2024-05-20,How an Australian debt collection giant dodged its own blacklisting,<strong>Exclusive</strong>: Panthera Finance circumvented an order to cease buying and chasing debts in Victoria by passing on business to a sister company that hounded an autistic child,The Guardian,Australia news,https://www.theguardian.com/news/article/2024/may/21/panthera-finance-blacklisted-victoria-sister-company,"""Commonwealth Bank""",How an Australian debt collection giant dodged its own blacklisting <strong>Exclusive</strong>: Panthera Finance circumvented an order to cease buying and chasing debts in Victoria by passing on business to a sister company that hounded an autistic child,0.23222402,0.16434342,0.6034326,0.0678806,neutral
2024-05-23,"Older Australians spending more across the board as young people cut back on essentials, report shows","With inflation, March quarter consumption fell more than 7% for 25- to 29-year-olds, while over-65s spent 11% more on travel compared with last year",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/may/23/australia-inflation-march-quarter-spending-older-australians,"""Commonwealth Bank""","Older Australians spending more across the board as young people cut back on essentials, report shows With inflation, March quarter consumption fell more than 7% for 25- to 29-year-olds, while over-65s spent 11% more on travel compared with last year",0.009013324,0.9746198,0.016366854,-0.9656065,negative
2024-05-23,PM defends response to ICC arrest warrant request – as it happened,This blog is now closed,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/may/23/australia-politics-live-melbourne-students-pro-palestine-camp-university-australians-repatriated-new-caledonia-icc-arrest-warrent-bhp-suv-renewables,"""Commonwealth Bank""",PM defends response to ICC arrest warrant request – as it happened This blog is now closed,0.099137686,0.14613271,0.75472957,-0.04699502,neutral
2024-06-01,"What cost-of-living crisis? Australians splashing the cash on luxury bags, health clubs and art","While most of the country is being hammered by rising prices of everything from rent to food, the top end is still flush – and spending",The Guardian,Inequality,https://www.theguardian.com/inequality/article/2024/jun/02/what-cost-of-living-crisis-australians-splashing-the-cash-on-luxury-bags-health-clubs-and-art,"""Commonwealth Bank""","What cost-of-living crisis? Australians splashing the cash on luxury bags, health clubs and art While most of the country is being hammered by rising prices of everything from rent to food, the top end is still flush – and spending",0.040615875,0.81985134,0.13953282,-0.7792355,negative
2024-06-03,Minimum wage workers in Australia to get a 3.75% pay rise over the next 12 months,"Fair Work Commission lifts minimum wage to $24.10 an hour from July, with the rise outpacing the government’s forecast inflation rate",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jun/03/australia-minimum-wage-3-75-percent-pay-rise,"""Commonwealth Bank""","Minimum wage workers in Australia to get a 3.75% pay rise over the next 12 months Fair Work Commission lifts minimum wage to $24.10 an hour from July, with the rise outpacing the government’s forecast inflation rate",0.93553203,0.029687481,0.03478048,0.90584457,positive
2024-06-07,Even ‘magic’ and ‘miracles’ not beyond Rupert Murdoch as The Australian marks its 60th birthday,"The masthead goes all out to flatter its boss before his arrival, lauding ‘a paper like no other’. Plus: ABC breaches its standards on brumbies reporting",The Guardian,Media,https://www.theguardian.com/media/commentisfree/article/2024/jun/07/even-magic-and-miracles-not-beyond-rupert-murdoch-as-the-australian-marks-its-60th-birthday,"""Commonwealth Bank""","Even ‘magic’ and ‘miracles’ not beyond Rupert Murdoch as The Australian marks its 60th birthday The masthead goes all out to flatter its boss before his arrival, lauding ‘a paper like no other’. Plus: ABC breaches its standards on brumbies reporting",0.024845477,0.8617447,0.11340987,-0.8368992,negative
2024-06-13,"Australia’s unemployment rate dips to 4% as economy adds 40,000 new jobs",Jobless rate eases as employers shrug off rising costs to keep adding to their workforces,The Guardian,Business,https://www.theguardian.com/business/article/2024/jun/13/australias-unemployment-rate-dips-to-4-as-economy-adds-40000-new-jobs,"""Commonwealth Bank""","Australia’s unemployment rate dips to 4% as economy adds 40,000 new jobs Jobless rate eases as employers shrug off rising costs to keep adding to their workforces",0.06973718,0.9182263,0.01203656,-0.8484891,negative
2024-06-16,Minns ‘really sorry’ final Vivid drone show cancelled with 20 minutes notice – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/jun/16/australia-news-live-chinese-premier-li-qiang-adelaide-visit-penny-wong-insiders-peter-dutton-climate-debate,"""Commonwealth Bank""",Minns ‘really sorry’ final Vivid drone show cancelled with 20 minutes notice – as it happened This blog is now closed.,0.017273027,0.58803856,0.3946884,-0.57076555,negative
2024-06-24,Labor and Greens strike anti-vaping deal – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/jun/24/australia-politics-live-parliaments-winter-session-to-be-ground-zero-for-nuclear-debate,"""Commonwealth Bank""",Labor and Greens strike anti-vaping deal – as it happened This blog is now closed.,0.018287191,0.62458986,0.357123,-0.6063027,negative
2024-06-27,Can Australia’s borrowers dodge another interest rate hike? We’ll know more soon,May’s inflation figures sent alarm bells ringing that the RBA would hike rates. But technically we are still on track for the central bank’s target,The Guardian,Business,https://www.theguardian.com/business/article/2024/jun/27/australia-interest-rates-rba-inflation-announcement-cpi,"""Commonwealth Bank""",Can Australia’s borrowers dodge another interest rate hike? We’ll know more soon May’s inflation figures sent alarm bells ringing that the RBA would hike rates. But technically we are still on track for the central bank’s target,0.46426076,0.08641602,0.44932324,0.37784475,positive
2024-07-15,Climate plans of Australian companies would be exempt from private litigation for three years under proposal,Bill praised for targeting corporate climate responsibility but lawyers say it could allow polluters to avoid public scrutiny for longer,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jul/15/climate-plans-of-australian-companies-would-be-exempt-from-private-litigation-for-three-years-under-proposal,"""Commonwealth Bank""",Climate plans of Australian companies would be exempt from private litigation for three years under proposal Bill praised for targeting corporate climate responsibility but lawyers say it could allow polluters to avoid public scrutiny for longer,0.07224702,0.26403296,0.66371995,-0.19178593,neutral
2024-07-15,"Australia’s big banks lent $3.6bn to fossil fuel expansion projects in 2023, report shows","Lending puts banks in ‘complete violation’ of commitments to Paris agreement, climate group says, even as overall funding to sector ebbs",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jul/16/australias-big-banks-lent-36bn-to-fossil-fuel-expansion-projects-in-2023-report-shows,"""Commonwealth Bank""","Australia’s big banks lent $3.6bn to fossil fuel expansion projects in 2023, report shows Lending puts banks in ‘complete violation’ of commitments to Paris agreement, climate group says, even as overall funding to sector ebbs",0.10354947,0.8554719,0.040978584,-0.7519224,negative
2024-07-17,Australian workers’ living standards have been destroyed – and there is little good news ahead,"While interest rates may have peaked, the labour market is fragile and the economy is set to slow even further",The Guardian,Business,https://www.theguardian.com/business/grogonomics/article/2024/jul/18/australia-cost-of-living-crisis-interest-rates-inflation,"""Commonwealth Bank""","Australian workers’ living standards have been destroyed – and there is little good news ahead While interest rates may have peaked, the labour market is fragile and the economy is set to slow even further",0.011460016,0.96164477,0.026895277,-0.95018476,negative
2024-07-19,"Microsoft outage: how Australian airports, banks and supermarkets were affected by major IT meltdown",Home affairs minister Clare O’Neil says outage would take ‘some time to resolve’ following problems caused by a CrowdStrike cybersecurity software update,The Guardian,Technology,https://www.theguardian.com/australia-news/article/2024/jul/19/microsoft-outage-australian-airports-banks-and-supermarkets-affected-by-windows-meltdown,"""Commonwealth Bank""","Microsoft outage: how Australian airports, banks and supermarkets were affected by major IT meltdown Home affairs minister Clare O’Neil says outage would take ‘some time to resolve’ following problems caused by a CrowdStrike cybersecurity software update",0.01263521,0.92424697,0.06311776,-0.91161174,negative
2024-07-19,CrowdStrike has ‘issued a fix’ to Windows outage – as it happened,This blog is now closed.,The Guardian,Australia news,https://www.theguardian.com/australia-news/live/2024/jul/19/australia-news-live-offshore-detainees-energy-ministers-meet-renewables-transition-heath-housing-cost-of-living,"""Commonwealth Bank""",CrowdStrike has ‘issued a fix’ to Windows outage – as it happened This blog is now closed.,0.018905805,0.54629314,0.43480107,-0.5273873,negative
2024-07-19,Windows global IT outage: what we know so far,"Outage linked to Windows operating system hits banks, airlines, rail services and supermarkets",The Guardian,Technology,https://www.theguardian.com/technology/article/2024/jul/19/windows-global-it-outage-what-we-know-so-far,"""Commonwealth Bank""","Windows global IT outage: what we know so far Outage linked to Windows operating system hits banks, airlines, rail services and supermarkets",0.0144976955,0.86391723,0.121585056,-0.84941953,negative
2024-07-19,"Microsoft IT outage: Australian airlines, banks and supermarkets begin return to normal operations","IT support staff need to implement the fix in person, one computer at a time, experts have said",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jul/20/microsoft-it-outage-australian-airlines-banks-and-supermarkets-begin-return-to-normal-operations,"""Commonwealth Bank""","Microsoft IT outage: Australian airlines, banks and supermarkets begin return to normal operations IT support staff need to implement the fix in person, one computer at a time, experts have said",0.07468296,0.114193805,0.8111233,-0.039510846,neutral
2024-07-24,Why is Australia’s 3G being shut down – and could it spell chaos?,"While not many phones will be affected, business groups worry ATMs, alarms, CCTV, medical alert systems and more could be",The Guardian,Business,https://www.theguardian.com/business/article/2024/jul/25/australia-3g-network-shut-down-date-august-31-impact,"""Commonwealth Bank""","Why is Australia’s 3G being shut down – and could it spell chaos? While not many phones will be affected, business groups worry ATMs, alarms, CCTV, medical alert systems and more could be",0.0095978165,0.9005934,0.0898088,-0.89099556,negative
2024-07-29,There’s a huge amount riding on the latest inflation figures. Here’s why,"The big four banks predict interest rates to be cut, but the RBA may have other ideas",The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jul/30/theres-a-huge-amount-riding-on-the-abs-june-quarter-statistics-heres-why,"""Commonwealth Bank""","There’s a huge amount riding on the latest inflation figures. Here’s why The big four banks predict interest rates to be cut, but the RBA may have other ideas",0.063748024,0.38210082,0.5541511,-0.3183528,neutral
2024-07-30,Housing approvals fall to lowest level in 12 years despite Labor’s pledge of 1.2m new homes,Approved dwellings drop 6.5% in June amid high interest rates and building costs as CoreLogic rues ‘dismal result’,The Guardian,Australia news,https://www.theguardian.com/australia-news/article/2024/jul/30/australia-housing-approvals-data-low-labor-new-homes,"""Commonwealth Bank""",Housing approvals fall to lowest level in 12 years despite Labor’s pledge of 1.2m new homes Approved dwellings drop 6.5% in June amid high interest rates and building costs as CoreLogic rues ‘dismal result’,0.008683478,0.97331685,0.01799968,-0.96463335,negative
2024-08-06,Australian share market bounces back to ease immediate concerns over meltdown,"On Tuesday Australia’s S&amp;P/ASX200 index closed at 7,680, up 0.4% on Monday’s closing price",The Guardian,Business,https://www.theguardian.com/business/article/2024/aug/06/australian-shares-edge-higher-as-asx-enjoys-reprieve-from-brutal-sell-off,"""Commonwealth Bank""","Australian share market bounces back to ease immediate concerns over meltdown On Tuesday Australia’s S&amp;P/ASX200 index closed at 7,680, up 0.4% on Monday’s closing price",0.93632567,0.036958814,0.026715502,0.89936686,positive
